StartTime,EndTime,AreaID,UnitName,Load
2022-01-11T21:00+00:00Z,2022-01-11T22:00+00:00Z,10Y1001A1001A65H,MAW,4076
2022-01-11T22:00+00:00Z,2022-01-11T23:00+00:00Z,10Y1001A1001A65H,MAW,3888
2022-01-11T23:00+00:00Z,2022-01-12T00:00+00:00Z,10Y1001A1001A65H,MAW,3770
2022-01-12T00:00+00:00Z,2022-01-12T01:00+00:00Z,10Y1001A1001A65H,MAW,3708
2022-01-12T01:00+00:00Z,2022-01-12T02:00+00:00Z,10Y1001A1001A65H,MAW,3682
2022-01-12T02:00+00:00Z,2022-01-12T03:00+00:00Z,10Y1001A1001A65H,MAW,3742
2022-01-12T03:00+00:00Z,2022-01-12T04:00+00:00Z,10Y1001A1001A65H,MAW,3993
2022-01-12T04:00+00:00Z,2022-01-12T05:00+00:00Z,10Y1001A1001A65H,MAW,4560
2022-01-12T05:00+00:00Z,2022-01-12T06:00+00:00Z,10Y1001A1001A65H,MAW,5160
2022-01-12T06:00+00:00Z,2022-01-12T07:00+00:00Z,10Y1001A1001A65H,MAW,5400
2022-01-12T07:00+00:00Z,2022-01-12T08:00+00:00Z,10Y1001A1001A65H,MAW,5396
2022-01-12T08:00+00:00Z,2022-01-12T09:00+00:00Z,10Y1001A1001A65H,MAW,5476
2022-01-12T09:00+00:00Z,2022-01-12T10:00+00:00Z,10Y1001A1001A65H,MAW,5436
2022-01-12T10:00+00:00Z,2022-01-12T11:00+00:00Z,10Y1001A1001A65H,MAW,5338
2022-01-12T11:00+00:00Z,2022-01-12T12:00+00:00Z,10Y1001A1001A65H,MAW,5311
2022-01-12T12:00+00:00Z,2022-01-12T13:00+00:00Z,10Y1001A1001A65H,MAW,5259
2022-01-12T13:00+00:00Z,2022-01-12T14:00+00:00Z,10Y1001A1001A65H,MAW,5107
2022-01-12T14:00+00:00Z,2022-01-12T15:00+00:00Z,10Y1001A1001A65H,MAW,5228
2022-01-12T15:00+00:00Z,2022-01-12T16:00+00:00Z,10Y1001A1001A65H,MAW,5603
2022-01-12T16:00+00:00Z,2022-01-12T17:00+00:00Z,10Y1001A1001A65H,MAW,5365
2022-01-12T17:00+00:00Z,2022-01-12T18:00+00:00Z,10Y1001A1001A65H,MAW,5057
2022-01-12T18:00+00:00Z,2022-01-12T19:00+00:00Z,10Y1001A1001A65H,MAW,4782
2022-01-12T19:00+00:00Z,2022-01-12T20:00+00:00Z,10Y1001A1001A65H,MAW,4514
2022-01-12T20:00+00:00Z,2022-01-12T21:00+00:00Z,10Y1001A1001A65H,MAW,4234
2022-01-12T21:00+00:00Z,2022-01-12T22:00+00:00Z,10Y1001A1001A65H,MAW,4025
2022-01-12T22:00+00:00Z,2022-01-12T23:00+00:00Z,10Y1001A1001A65H,MAW,3839
2022-01-12T23:00+00:00Z,2022-01-13T00:00+00:00Z,10Y1001A1001A65H,MAW,3711
2022-01-13T00:00+00:00Z,2022-01-13T01:00+00:00Z,10Y1001A1001A65H,MAW,3641
2022-01-13T01:00+00:00Z,2022-01-13T02:00+00:00Z,10Y1001A1001A65H,MAW,3602
2022-01-13T02:00+00:00Z,2022-01-13T03:00+00:00Z,10Y1001A1001A65H,MAW,3713
2022-01-13T03:00+00:00Z,2022-01-13T04:00+00:00Z,10Y1001A1001A65H,MAW,3943
2022-01-13T04:00+00:00Z,2022-01-13T05:00+00:00Z,10Y1001A1001A65H,MAW,4460
2022-01-13T05:00+00:00Z,2022-01-13T06:00+00:00Z,10Y1001A1001A65H,MAW,5105
2022-01-13T06:00+00:00Z,2022-01-13T07:00+00:00Z,10Y1001A1001A65H,MAW,5373
2022-01-13T07:00+00:00Z,2022-01-13T08:00+00:00Z,10Y1001A1001A65H,MAW,5253
2022-01-13T08:00+00:00Z,2022-01-13T09:00+00:00Z,10Y1001A1001A65H,MAW,5319
2022-01-13T09:00+00:00Z,2022-01-13T10:00+00:00Z,10Y1001A1001A65H,MAW,5337
2022-01-13T10:00+00:00Z,2022-01-13T11:00+00:00Z,10Y1001A1001A65H,MAW,5257
2022-01-13T11:00+00:00Z,2022-01-13T12:00+00:00Z,10Y1001A1001A65H,MAW,5350
2022-01-13T12:00+00:00Z,2022-01-13T13:00+00:00Z,10Y1001A1001A65H,MAW,5265
2022-01-13T13:00+00:00Z,2022-01-13T14:00+00:00Z,10Y1001A1001A65H,MAW,5139
2022-01-13T14:00+00:00Z,2022-01-13T15:00+00:00Z,10Y1001A1001A65H,MAW,5272
2022-01-13T15:00+00:00Z,2022-01-13T16:00+00:00Z,10Y1001A1001A65H,MAW,5685
2022-01-13T16:00+00:00Z,2022-01-13T17:00+00:00Z,10Y1001A1001A65H,MAW,5528
2022-01-13T17:00+00:00Z,2022-01-13T18:00+00:00Z,10Y1001A1001A65H,MAW,5206
2022-01-13T18:00+00:00Z,2022-01-13T19:00+00:00Z,10Y1001A1001A65H,MAW,4916
2022-01-13T19:00+00:00Z,2022-01-13T20:00+00:00Z,10Y1001A1001A65H,MAW,4661
2022-01-13T20:00+00:00Z,2022-01-13T21:00+00:00Z,10Y1001A1001A65H,MAW,4424
2022-01-13T21:00+00:00Z,2022-01-13T22:00+00:00Z,10Y1001A1001A65H,MAW,4106
2022-01-13T22:00+00:00Z,2022-01-13T23:00+00:00Z,10Y1001A1001A65H,MAW,3951
2022-01-13T23:00+00:00Z,2022-01-14T00:00+00:00Z,10Y1001A1001A65H,MAW,3856
2022-01-14T00:00+00:00Z,2022-01-14T01:00+00:00Z,10Y1001A1001A65H,MAW,3785
2022-01-14T01:00+00:00Z,2022-01-14T02:00+00:00Z,10Y1001A1001A65H,MAW,3740
2022-01-14T02:00+00:00Z,2022-01-14T03:00+00:00Z,10Y1001A1001A65H,MAW,3777
2022-01-14T03:00+00:00Z,2022-01-14T04:00+00:00Z,10Y1001A1001A65H,MAW,3991
2022-01-14T04:00+00:00Z,2022-01-14T05:00+00:00Z,10Y1001A1001A65H,MAW,4573
2022-01-14T05:00+00:00Z,2022-01-14T06:00+00:00Z,10Y1001A1001A65H,MAW,5186
2022-01-14T06:00+00:00Z,2022-01-14T07:00+00:00Z,10Y1001A1001A65H,MAW,5362
2022-01-14T07:00+00:00Z,2022-01-14T08:00+00:00Z,10Y1001A1001A65H,MAW,5331
2022-01-14T08:00+00:00Z,2022-01-14T09:00+00:00Z,10Y1001A1001A65H,MAW,5336
2022-01-14T09:00+00:00Z,2022-01-14T10:00+00:00Z,10Y1001A1001A65H,MAW,5272
2022-01-14T10:00+00:00Z,2022-01-14T11:00+00:00Z,10Y1001A1001A65H,MAW,5126
2022-01-14T11:00+00:00Z,2022-01-14T12:00+00:00Z,10Y1001A1001A65H,MAW,5000
2022-01-14T12:00+00:00Z,2022-01-14T13:00+00:00Z,10Y1001A1001A65H,MAW,4862
2022-01-14T13:00+00:00Z,2022-01-14T14:00+00:00Z,10Y1001A1001A65H,MAW,4795
2022-01-14T14:00+00:00Z,2022-01-14T15:00+00:00Z,10Y1001A1001A65H,MAW,4987
2022-01-14T15:00+00:00Z,2022-01-14T16:00+00:00Z,10Y1001A1001A65H,MAW,5319
2022-01-14T16:00+00:00Z,2022-01-14T17:00+00:00Z,10Y1001A1001A65H,MAW,5164
2022-01-14T17:00+00:00Z,2022-01-14T18:00+00:00Z,10Y1001A1001A65H,MAW,4808
2022-01-14T18:00+00:00Z,2022-01-14T19:00+00:00Z,10Y1001A1001A65H,MAW,4488
2022-01-14T19:00+00:00Z,2022-01-14T20:00+00:00Z,10Y1001A1001A65H,MAW,4273
2022-01-14T20:00+00:00Z,2022-01-14T21:00+00:00Z,10Y1001A1001A65H,MAW,4091
2022-01-14T21:00+00:00Z,2022-01-14T22:00+00:00Z,10Y1001A1001A65H,MAW,3902
2022-01-14T22:00+00:00Z,2022-01-14T23:00+00:00Z,10Y1001A1001A65H,MAW,3758
2022-01-14T23:00+00:00Z,2022-01-15T00:00+00:00Z,10Y1001A1001A65H,MAW,3640
2022-01-15T00:00+00:00Z,2022-01-15T01:00+00:00Z,10Y1001A1001A65H,MAW,3577
2022-01-15T01:00+00:00Z,2022-01-15T02:00+00:00Z,10Y1001A1001A65H,MAW,3541
2022-01-15T02:00+00:00Z,2022-01-15T03:00+00:00Z,10Y1001A1001A65H,MAW,3521
2022-01-15T03:00+00:00Z,2022-01-15T04:00+00:00Z,10Y1001A1001A65H,MAW,3599
2022-01-15T04:00+00:00Z,2022-01-15T05:00+00:00Z,10Y1001A1001A65H,MAW,3807
2022-01-15T05:00+00:00Z,2022-01-15T06:00+00:00Z,10Y1001A1001A65H,MAW,4122
2022-01-15T06:00+00:00Z,2022-01-15T07:00+00:00Z,10Y1001A1001A65H,MAW,4340
2022-01-15T07:00+00:00Z,2022-01-15T08:00+00:00Z,10Y1001A1001A65H,MAW,4537
2022-01-15T08:00+00:00Z,2022-01-15T09:00+00:00Z,10Y1001A1001A65H,MAW,4564
2022-01-15T09:00+00:00Z,2022-01-15T10:00+00:00Z,10Y1001A1001A65H,MAW,4579
2022-01-15T10:00+00:00Z,2022-01-15T11:00+00:00Z,10Y1001A1001A65H,MAW,4523
2022-01-15T11:00+00:00Z,2022-01-15T12:00+00:00Z,10Y1001A1001A65H,MAW,4414
2022-01-15T12:00+00:00Z,2022-01-15T13:00+00:00Z,10Y1001A1001A65H,MAW,4342
2022-01-15T13:00+00:00Z,2022-01-15T14:00+00:00Z,10Y1001A1001A65H,MAW,4391
2022-01-15T14:00+00:00Z,2022-01-15T15:00+00:00Z,10Y1001A1001A65H,MAW,4622
2022-01-15T15:00+00:00Z,2022-01-15T16:00+00:00Z,10Y1001A1001A65H,MAW,5053
2022-01-15T16:00+00:00Z,2022-01-15T17:00+00:00Z,10Y1001A1001A65H,MAW,4913
2022-01-15T17:00+00:00Z,2022-01-15T18:00+00:00Z,10Y1001A1001A65H,MAW,4574
2022-01-15T18:00+00:00Z,2022-01-15T19:00+00:00Z,10Y1001A1001A65H,MAW,4298
2022-01-15T19:00+00:00Z,2022-01-15T20:00+00:00Z,10Y1001A1001A65H,MAW,4082
2022-01-15T20:00+00:00Z,2022-01-15T21:00+00:00Z,10Y1001A1001A65H,MAW,3905
2022-01-15T21:00+00:00Z,2022-01-15T22:00+00:00Z,10Y1001A1001A65H,MAW,3694
2022-01-15T22:00+00:00Z,2022-01-15T23:00+00:00Z,10Y1001A1001A65H,MAW,3523
2022-01-15T23:00+00:00Z,2022-01-16T00:00+00:00Z,10Y1001A1001A65H,MAW,3402
2022-01-16T00:00+00:00Z,2022-01-16T01:00+00:00Z,10Y1001A1001A65H,MAW,3326
2022-01-16T01:00+00:00Z,2022-01-16T02:00+00:00Z,10Y1001A1001A65H,MAW,3280
2022-01-16T02:00+00:00Z,2022-01-16T03:00+00:00Z,10Y1001A1001A65H,MAW,3285
2022-01-16T03:00+00:00Z,2022-01-16T04:00+00:00Z,10Y1001A1001A65H,MAW,3314
2022-01-16T04:00+00:00Z,2022-01-16T05:00+00:00Z,10Y1001A1001A65H,MAW,3469
2022-01-16T05:00+00:00Z,2022-01-16T06:00+00:00Z,10Y1001A1001A65H,MAW,3735
2022-01-16T06:00+00:00Z,2022-01-16T07:00+00:00Z,10Y1001A1001A65H,MAW,4034
2022-01-16T07:00+00:00Z,2022-01-16T08:00+00:00Z,10Y1001A1001A65H,MAW,4242
2022-01-16T08:00+00:00Z,2022-01-16T09:00+00:00Z,10Y1001A1001A65H,MAW,4396
2022-01-16T09:00+00:00Z,2022-01-16T10:00+00:00Z,10Y1001A1001A65H,MAW,4546
2022-01-16T10:00+00:00Z,2022-01-16T11:00+00:00Z,10Y1001A1001A65H,MAW,4666
2022-01-16T11:00+00:00Z,2022-01-16T12:00+00:00Z,10Y1001A1001A65H,MAW,4662
2022-01-16T12:00+00:00Z,2022-01-16T13:00+00:00Z,10Y1001A1001A65H,MAW,4641
2022-01-16T13:00+00:00Z,2022-01-16T14:00+00:00Z,10Y1001A1001A65H,MAW,4592
2022-01-16T14:00+00:00Z,2022-01-16T15:00+00:00Z,10Y1001A1001A65H,MAW,4791
2022-01-16T15:00+00:00Z,2022-01-16T16:00+00:00Z,10Y1001A1001A65H,MAW,5232
2022-01-16T16:00+00:00Z,2022-01-16T17:00+00:00Z,10Y1001A1001A65H,MAW,5085
2022-01-16T17:00+00:00Z,2022-01-16T18:00+00:00Z,10Y1001A1001A65H,MAW,4755
2022-01-16T18:00+00:00Z,2022-01-16T19:00+00:00Z,10Y1001A1001A65H,MAW,4565
2022-01-16T19:00+00:00Z,2022-01-16T20:00+00:00Z,10Y1001A1001A65H,MAW,4345
2022-01-16T20:00+00:00Z,2022-01-16T21:00+00:00Z,10Y1001A1001A65H,MAW,4142
2022-01-16T21:00+00:00Z,2022-01-16T22:00+00:00Z,10Y1001A1001A65H,MAW,3887
2022-01-16T22:00+00:00Z,2022-01-16T23:00+00:00Z,10Y1001A1001A65H,MAW,3832
2022-01-16T23:00+00:00Z,2022-01-17T00:00+00:00Z,10Y1001A1001A65H,MAW,3735
2022-01-17T00:00+00:00Z,2022-01-17T01:00+00:00Z,10Y1001A1001A65H,MAW,3701
2022-01-17T01:00+00:00Z,2022-01-17T02:00+00:00Z,10Y1001A1001A65H,MAW,3713
2022-01-17T02:00+00:00Z,2022-01-17T03:00+00:00Z,10Y1001A1001A65H,MAW,3740
2022-01-17T03:00+00:00Z,2022-01-17T04:00+00:00Z,10Y1001A1001A65H,MAW,3985
2022-01-17T04:00+00:00Z,2022-01-17T05:00+00:00Z,10Y1001A1001A65H,MAW,4621
2022-01-17T05:00+00:00Z,2022-01-17T06:00+00:00Z,10Y1001A1001A65H,MAW,5261
2022-01-17T06:00+00:00Z,2022-01-17T07:00+00:00Z,10Y1001A1001A65H,MAW,5361
2022-01-17T07:00+00:00Z,2022-01-17T08:00+00:00Z,10Y1001A1001A65H,MAW,5425
2022-01-17T08:00+00:00Z,2022-01-17T09:00+00:00Z,10Y1001A1001A65H,MAW,5453
2022-01-17T09:00+00:00Z,2022-01-17T10:00+00:00Z,10Y1001A1001A65H,MAW,5438
2022-01-17T10:00+00:00Z,2022-01-17T11:00+00:00Z,10Y1001A1001A65H,MAW,5331
2022-01-17T11:00+00:00Z,2022-01-17T12:00+00:00Z,10Y1001A1001A65H,MAW,5308
2022-01-17T12:00+00:00Z,2022-01-17T13:00+00:00Z,10Y1001A1001A65H,MAW,5243
2022-01-17T13:00+00:00Z,2022-01-17T14:00+00:00Z,10Y1001A1001A65H,MAW,5193
2022-01-17T14:00+00:00Z,2022-01-17T15:00+00:00Z,10Y1001A1001A65H,MAW,5375
2022-01-17T15:00+00:00Z,2022-01-17T16:00+00:00Z,10Y1001A1001A65H,MAW,5834
2022-01-17T16:00+00:00Z,2022-01-17T17:00+00:00Z,10Y1001A1001A65H,MAW,5617
2022-01-17T17:00+00:00Z,2022-01-17T18:00+00:00Z,10Y1001A1001A65H,MAW,5243
2022-01-17T18:00+00:00Z,2022-01-17T19:00+00:00Z,10Y1001A1001A65H,MAW,4825
2022-01-17T19:00+00:00Z,2022-01-17T20:00+00:00Z,10Y1001A1001A65H,MAW,4588
2022-01-17T20:00+00:00Z,2022-01-17T21:00+00:00Z,10Y1001A1001A65H,MAW,4325
2022-01-17T21:00+00:00Z,2022-01-17T22:00+00:00Z,10Y1001A1001A65H,MAW,4020
2022-01-17T22:00+00:00Z,2022-01-17T23:00+00:00Z,10Y1001A1001A65H,MAW,3831
2022-01-17T23:00+00:00Z,2022-01-18T00:00+00:00Z,10Y1001A1001A65H,MAW,3734
2022-01-18T00:00+00:00Z,2022-01-18T01:00+00:00Z,10Y1001A1001A65H,MAW,3680
2022-01-18T01:00+00:00Z,2022-01-18T02:00+00:00Z,10Y1001A1001A65H,MAW,3599
2022-01-18T02:00+00:00Z,2022-01-18T03:00+00:00Z,10Y1001A1001A65H,MAW,3675
2022-01-18T03:00+00:00Z,2022-01-18T04:00+00:00Z,10Y1001A1001A65H,MAW,3886
2022-01-18T04:00+00:00Z,2022-01-18T05:00+00:00Z,10Y1001A1001A65H,MAW,4521
2022-01-18T05:00+00:00Z,2022-01-18T06:00+00:00Z,10Y1001A1001A65H,MAW,5024
2022-01-18T06:00+00:00Z,2022-01-18T07:00+00:00Z,10Y1001A1001A65H,MAW,5174
2022-01-18T07:00+00:00Z,2022-01-18T08:00+00:00Z,10Y1001A1001A65H,MAW,5161
2022-01-18T08:00+00:00Z,2022-01-18T09:00+00:00Z,10Y1001A1001A65H,MAW,5237
2022-01-18T09:00+00:00Z,2022-01-18T10:00+00:00Z,10Y1001A1001A65H,MAW,5198
2022-01-18T10:00+00:00Z,2022-01-18T11:00+00:00Z,10Y1001A1001A65H,MAW,5129
2022-01-18T11:00+00:00Z,2022-01-18T12:00+00:00Z,10Y1001A1001A65H,MAW,5102
2022-01-18T12:00+00:00Z,2022-01-18T13:00+00:00Z,10Y1001A1001A65H,MAW,4993
2022-01-18T13:00+00:00Z,2022-01-18T14:00+00:00Z,10Y1001A1001A65H,MAW,4903
2022-01-18T14:00+00:00Z,2022-01-18T15:00+00:00Z,10Y1001A1001A65H,MAW,5075
2022-01-18T15:00+00:00Z,2022-01-18T16:00+00:00Z,10Y1001A1001A65H,MAW,5518
2022-01-18T16:00+00:00Z,2022-01-18T17:00+00:00Z,10Y1001A1001A65H,MAW,5298
2022-01-18T17:00+00:00Z,2022-01-18T18:00+00:00Z,10Y1001A1001A65H,MAW,4942
2022-01-18T18:00+00:00Z,2022-01-18T19:00+00:00Z,10Y1001A1001A65H,MAW,4663
2022-01-18T19:00+00:00Z,2022-01-18T20:00+00:00Z,10Y1001A1001A65H,MAW,4352
2022-01-18T20:00+00:00Z,2022-01-18T21:00+00:00Z,10Y1001A1001A65H,MAW,4090
2022-01-18T21:00+00:00Z,2022-01-18T22:00+00:00Z,10Y1001A1001A65H,MAW,3869
2022-01-18T22:00+00:00Z,2022-01-18T23:00+00:00Z,10Y1001A1001A65H,MAW,3833
2022-01-18T23:00+00:00Z,2022-01-19T00:00+00:00Z,10Y1001A1001A65H,MAW,3809
2022-01-19T00:00+00:00Z,2022-01-19T01:00+00:00Z,10Y1001A1001A65H,MAW,3730
2022-01-19T01:00+00:00Z,2022-01-19T02:00+00:00Z,10Y1001A1001A65H,MAW,3729
2022-01-19T02:00+00:00Z,2022-01-19T03:00+00:00Z,10Y1001A1001A65H,MAW,3783
2022-01-19T03:00+00:00Z,2022-01-19T04:00+00:00Z,10Y1001A1001A65H,MAW,3955
2022-01-19T04:00+00:00Z,2022-01-19T05:00+00:00Z,10Y1001A1001A65H,MAW,4564
2022-01-19T05:00+00:00Z,2022-01-19T06:00+00:00Z,10Y1001A1001A65H,MAW,5093
2022-01-19T06:00+00:00Z,2022-01-19T07:00+00:00Z,10Y1001A1001A65H,MAW,5287
2022-01-19T07:00+00:00Z,2022-01-19T08:00+00:00Z,10Y1001A1001A65H,MAW,5361
2022-01-19T08:00+00:00Z,2022-01-19T09:00+00:00Z,10Y1001A1001A65H,MAW,5466
2022-01-19T09:00+00:00Z,2022-01-19T10:00+00:00Z,10Y1001A1001A65H,MAW,5408
2022-01-19T10:00+00:00Z,2022-01-19T11:00+00:00Z,10Y1001A1001A65H,MAW,5396
2022-01-19T11:00+00:00Z,2022-01-19T12:00+00:00Z,10Y1001A1001A65H,MAW,5539
2022-01-19T12:00+00:00Z,2022-01-19T13:00+00:00Z,10Y1001A1001A65H,MAW,5505
2022-01-19T13:00+00:00Z,2022-01-19T14:00+00:00Z,10Y1001A1001A65H,MAW,5376
2022-01-19T14:00+00:00Z,2022-01-19T15:00+00:00Z,10Y1001A1001A65H,MAW,5490
2022-01-19T15:00+00:00Z,2022-01-19T16:00+00:00Z,10Y1001A1001A65H,MAW,5805
2022-01-19T16:00+00:00Z,2022-01-19T17:00+00:00Z,10Y1001A1001A65H,MAW,5646
2022-01-19T17:00+00:00Z,2022-01-19T18:00+00:00Z,10Y1001A1001A65H,MAW,5327
2022-01-19T18:00+00:00Z,2022-01-19T19:00+00:00Z,10Y1001A1001A65H,MAW,5082
2022-01-19T19:00+00:00Z,2022-01-19T20:00+00:00Z,10Y1001A1001A65H,MAW,4883
2022-01-19T20:00+00:00Z,2022-01-19T21:00+00:00Z,10Y1001A1001A65H,MAW,4546
2022-01-19T21:00+00:00Z,2022-01-19T22:00+00:00Z,10Y1001A1001A65H,MAW,4301
2022-01-19T22:00+00:00Z,2022-01-19T23:00+00:00Z,10Y1001A1001A65H,MAW,4122
2022-01-19T23:00+00:00Z,2022-01-20T00:00+00:00Z,10Y1001A1001A65H,MAW,4069
2022-01-20T00:00+00:00Z,2022-01-20T01:00+00:00Z,10Y1001A1001A65H,MAW,4029
2022-01-20T01:00+00:00Z,2022-01-20T02:00+00:00Z,10Y1001A1001A65H,MAW,4074
2022-01-20T02:00+00:00Z,2022-01-20T03:00+00:00Z,10Y1001A1001A65H,MAW,4160
2022-01-20T03:00+00:00Z,2022-01-20T04:00+00:00Z,10Y1001A1001A65H,MAW,4352
2022-01-20T04:00+00:00Z,2022-01-20T05:00+00:00Z,10Y1001A1001A65H,MAW,4958
2022-01-20T05:00+00:00Z,2022-01-20T06:00+00:00Z,10Y1001A1001A65H,MAW,5449
2022-01-20T06:00+00:00Z,2022-01-20T07:00+00:00Z,10Y1001A1001A65H,MAW,5677
2022-01-20T07:00+00:00Z,2022-01-20T08:00+00:00Z,10Y1001A1001A65H,MAW,5628
2022-01-20T08:00+00:00Z,2022-01-20T09:00+00:00Z,10Y1001A1001A65H,MAW,5675
2022-01-20T09:00+00:00Z,2022-01-20T10:00+00:00Z,10Y1001A1001A65H,MAW,5656
2022-01-20T10:00+00:00Z,2022-01-20T11:00+00:00Z,10Y1001A1001A65H,MAW,5545
2022-01-20T11:00+00:00Z,2022-01-20T12:00+00:00Z,10Y1001A1001A65H,MAW,5477
2022-01-20T12:00+00:00Z,2022-01-20T13:00+00:00Z,10Y1001A1001A65H,MAW,5452
2022-01-20T13:00+00:00Z,2022-01-20T14:00+00:00Z,10Y1001A1001A65H,MAW,5250
2022-01-20T14:00+00:00Z,2022-01-20T15:00+00:00Z,10Y1001A1001A65H,MAW,5402
2022-01-20T15:00+00:00Z,2022-01-20T16:00+00:00Z,10Y1001A1001A65H,MAW,5756
2022-01-20T16:00+00:00Z,2022-01-20T17:00+00:00Z,10Y1001A1001A65H,MAW,5672
2022-01-20T17:00+00:00Z,2022-01-20T18:00+00:00Z,10Y1001A1001A65H,MAW,5275
2022-01-20T18:00+00:00Z,2022-01-20T19:00+00:00Z,10Y1001A1001A65H,MAW,5132
2022-01-20T19:00+00:00Z,2022-01-20T20:00+00:00Z,10Y1001A1001A65H,MAW,4904
2022-01-20T20:00+00:00Z,2022-01-20T21:00+00:00Z,10Y1001A1001A65H,MAW,4716
2022-01-20T21:00+00:00Z,2022-01-20T22:00+00:00Z,10Y1001A1001A65H,MAW,4457
2022-01-20T22:00+00:00Z,2022-01-20T23:00+00:00Z,10Y1001A1001A65H,MAW,4144
2022-01-20T23:00+00:00Z,2022-01-21T00:00+00:00Z,10Y1001A1001A65H,MAW,3985
2022-01-21T00:00+00:00Z,2022-01-21T01:00+00:00Z,10Y1001A1001A65H,MAW,3927
2022-01-21T01:00+00:00Z,2022-01-21T02:00+00:00Z,10Y1001A1001A65H,MAW,3903
2022-01-21T02:00+00:00Z,2022-01-21T03:00+00:00Z,10Y1001A1001A65H,MAW,3948
2022-01-21T03:00+00:00Z,2022-01-21T04:00+00:00Z,10Y1001A1001A65H,MAW,4215
2022-01-21T04:00+00:00Z,2022-01-21T05:00+00:00Z,10Y1001A1001A65H,MAW,4716
2022-01-21T05:00+00:00Z,2022-01-21T06:00+00:00Z,10Y1001A1001A65H,MAW,5300
2022-01-21T06:00+00:00Z,2022-01-21T07:00+00:00Z,10Y1001A1001A65H,MAW,5505
2022-01-21T07:00+00:00Z,2022-01-21T08:00+00:00Z,10Y1001A1001A65H,MAW,5418
2022-01-21T08:00+00:00Z,2022-01-21T09:00+00:00Z,10Y1001A1001A65H,MAW,5449
2022-01-21T09:00+00:00Z,2022-01-21T10:00+00:00Z,10Y1001A1001A65H,MAW,5285
2022-01-21T10:00+00:00Z,2022-01-21T11:00+00:00Z,10Y1001A1001A65H,MAW,5092
2022-01-21T11:00+00:00Z,2022-01-21T12:00+00:00Z,10Y1001A1001A65H,MAW,5153
2022-01-21T12:00+00:00Z,2022-01-21T13:00+00:00Z,10Y1001A1001A65H,MAW,5073
2022-01-21T13:00+00:00Z,2022-01-21T14:00+00:00Z,10Y1001A1001A65H,MAW,5127
2022-01-21T14:00+00:00Z,2022-01-21T15:00+00:00Z,10Y1001A1001A65H,MAW,5225
2022-01-21T15:00+00:00Z,2022-01-21T16:00+00:00Z,10Y1001A1001A65H,MAW,5652
2022-01-21T16:00+00:00Z,2022-01-21T17:00+00:00Z,10Y1001A1001A65H,MAW,5520
2022-01-21T17:00+00:00Z,2022-01-21T18:00+00:00Z,10Y1001A1001A65H,MAW,5139
2022-01-21T18:00+00:00Z,2022-01-21T19:00+00:00Z,10Y1001A1001A65H,MAW,4756
2022-01-21T19:00+00:00Z,2022-01-21T20:00+00:00Z,10Y1001A1001A65H,MAW,4374
2022-01-21T20:00+00:00Z,2022-01-21T21:00+00:00Z,10Y1001A1001A65H,MAW,4190
2022-01-21T21:00+00:00Z,2022-01-21T22:00+00:00Z,10Y1001A1001A65H,MAW,3965
2022-01-21T22:00+00:00Z,2022-01-21T23:00+00:00Z,10Y1001A1001A65H,MAW,3840
2022-01-21T23:00+00:00Z,2022-01-22T00:00+00:00Z,10Y1001A1001A65H,MAW,3758
2022-01-22T00:00+00:00Z,2022-01-22T01:00+00:00Z,10Y1001A1001A65H,MAW,3687
2022-01-22T01:00+00:00Z,2022-01-22T02:00+00:00Z,10Y1001A1001A65H,MAW,3549
2022-01-22T02:00+00:00Z,2022-01-22T03:00+00:00Z,10Y1001A1001A65H,MAW,3564
2022-01-22T03:00+00:00Z,2022-01-22T04:00+00:00Z,10Y1001A1001A65H,MAW,3784
2022-01-22T04:00+00:00Z,2022-01-22T05:00+00:00Z,10Y1001A1001A65H,MAW,3803
2022-01-22T05:00+00:00Z,2022-01-22T06:00+00:00Z,10Y1001A1001A65H,MAW,4242
2022-01-22T06:00+00:00Z,2022-01-22T07:00+00:00Z,10Y1001A1001A65H,MAW,4510
2022-01-22T07:00+00:00Z,2022-01-22T08:00+00:00Z,10Y1001A1001A65H,MAW,4647
2022-01-22T08:00+00:00Z,2022-01-22T09:00+00:00Z,10Y1001A1001A65H,MAW,4695
2022-01-22T09:00+00:00Z,2022-01-22T10:00+00:00Z,10Y1001A1001A65H,MAW,4624
2022-01-22T10:00+00:00Z,2022-01-22T11:00+00:00Z,10Y1001A1001A65H,MAW,4547
2022-01-22T11:00+00:00Z,2022-01-22T12:00+00:00Z,10Y1001A1001A65H,MAW,4583
2022-01-22T12:00+00:00Z,2022-01-22T13:00+00:00Z,10Y1001A1001A65H,MAW,4544
2022-01-22T13:00+00:00Z,2022-01-22T14:00+00:00Z,10Y1001A1001A65H,MAW,4480
2022-01-22T14:00+00:00Z,2022-01-22T15:00+00:00Z,10Y1001A1001A65H,MAW,4697
2022-01-22T15:00+00:00Z,2022-01-22T16:00+00:00Z,10Y1001A1001A65H,MAW,5066
2022-01-22T16:00+00:00Z,2022-01-22T17:00+00:00Z,10Y1001A1001A65H,MAW,4996
2022-01-22T17:00+00:00Z,2022-01-22T18:00+00:00Z,10Y1001A1001A65H,MAW,4685
2022-01-22T18:00+00:00Z,2022-01-22T19:00+00:00Z,10Y1001A1001A65H,MAW,4461
2022-01-22T19:00+00:00Z,2022-01-22T20:00+00:00Z,10Y1001A1001A65H,MAW,4223
